Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3093136;Łodygowice;Lodygowice;;P;PPLA3;PL;Poland;;83;2417;241708;;6925;;375;Europe/Warsaw;2011-07-31;Poland;49.72992,19.13939
3093785;Łaziska Górne;Laziska Gorne;Aukstutiniai Laziskai,Aukštutiniai Laziskai,Gurne Laziska,Gůrne Łaźiska,Lagissa,Lazhiska Gorne,Lazis'ka-Gurne,Laziska Gorne,Laziska Gurne,Laziska-Gurne,Laziskagorna,Oberlasisk,Oberlazisk,shang wa ji si ka,Łaziska Górne,Лажиска Горне,Лазиска Горне,Лазиска-Гурне,Лазиська-Гурне,上瓦濟斯卡;P;PPLA3;PL;Poland;PL;83;2408;240801;;21983;;349;Europe/Warsaw;2011-07-31;Poland;50.14952,18.84215
3094303;Kudowa-Zdrój;Kudowa-Zdroj;Bad Kudowa,Cudowa,Kudova Zdroj,Kudova-Zdruj,Kudovazdroja,Kudowa,Kudowa-Zdroj,Kudowa-Zdruj,Kudowa-Zdrój,Kudowa-Zdrůj,ku duo wa-zi de lu yi,Кудова Здрој,Кудова-Здруй,庫多瓦-茲德魯伊;P;PPLA3;PL;Poland;;72;0208;020803;;10176;;385;Europe/Warsaw;2013-07-18;Poland;50.44297,16.24397
3095147;Kościelec;Koscielec;;P;PPL;PL;Poland;;83;2404;240415;;1706;;237;Europe/Warsaw;2010-10-15;Poland;50.89713,19.2156
3095335;Kończyce Wielkie;Konczyce Wielkie;Konczyce Wielkie,Kończyce Wielkie,Velke Kuncice,Velké Kunčice;P;PPL;PL;Poland;;83;2403;240308;;1844;;252;Europe/Warsaw;2010-09-06;Poland;49.8351,18.64474
3096576;Karpacz;Karpacz;Karpaca,Karpach,Karpacz,Karpača,Krummhubel,Krummhübel,ka er pa qi,Карпач,卡爾帕奇;P;PPLA3;PL;Poland;PL;72;0206;020601;;4979;;599;Europe/Warsaw;2011-07-31;Poland;50.77669,15.75594
3098173;Grzegorzew;Grzegorzew;;P;PPLA3;PL;Poland;;86;3009;300905;;1650;;100;Europe/Warsaw;2010-10-14;Poland;52.20177,18.73409
3094016;Lądek-Zdrój;Ladek-Zdroj;Bad Landeck,Bad Landeck in Schlesien,L'ondek-Zdruj,Ladek Zdroj,Landeck,Landeck in Schlesien,Ljondek-Zdruj,Londek-Zdroj,Londekzdroja,Lądek Zdrój,long dai ke-zi de lu yi,Ладек Здрой,Лондек-Здрој,Льондек-Здруй,Лёндек-Здруй,隆代克-茲德魯伊;P;PPLA3;PL;Poland;PL;72;0208;020808;;6140;;434;Europe/Warsaw;2019-10-10;Poland;50.34371,16.87946
3094495;Krzeszów;Krzeszow;;P;PPL;PL;Poland;;77;1215;121507;;1618;;504;Europe/Warsaw;2010-09-22;Poland;49.75915,19.48915
3095153;Kosakowo;Kosakowo;;P;PPLA3;PL;Poland;;82;2211;221105;;750;;36;Europe/Warsaw;2010-10-21;Poland;54.58927,18.48484
3096701;Kamyk;Kamyk;;P;PPL;PL;Poland;;83;2406;240601;;1245;;228;Europe/Warsaw;2010-09-05;Poland;50.90179,19.02875
3096964;Kaczyce;Kaczyce;Kacice,Kaczyce,Kaczyce Gorne,Kaczyce Górne,Kačice;P;PPL;PL;Poland;PL;83;2403;240312;;3056;;268;Europe/Warsaw;2018-06-24;Poland;49.82752,18.59161
3097232;Jemielno;Jemielno;Comuna de Jemielno,Emel'no,Gimmel,Gmina Emel'no,Gmina Jemielno,Емельно,Ґміна Ємельно;P;PPLA3;PL;Poland;;72;0204;020402;;0;;107;Europe/Warsaw;2018-09-27;Poland;51.52434,16.54326
5167196;Poland;Poland;Fowlers,Poland,Riland;P;PPL;US;United States;;OH;099;63968;;2484;318;316;America/New_York;2017-05-23;United States;41.02423,-80.6148
753611;Zawichost;Zawichost;Zavihosta,Zavikhost,zha wei huo si te,zwwyhwst,Завихост,זוויחוסט,扎維霍斯特;P;PPLA3;PL;Poland;;84;2609;260909;;1853;;155;Europe/Warsaw;2010-09-27;Poland;50.80743,21.85408
753702;Zatory;Zatory;Zatory,Заторы;P;PPLA3;PL;Poland;;78;1424;142407;;970;;96;Europe/Warsaw;2010-09-19;Poland;52.59929,21.18258
753866;Zamość;Zamosc;Zamasc',Zamosc,Zamosc',Zamosca,Zamoscia,Zamose,Zamoshc,Zamoshch,Zamost'ye,Zamoste,Zamostja,Zamosts,Zamostė,Zamost’ye,Zamość,jamosichi,sa mxchch,zamoshichi,zamostsi,zha mo xi qi,zmwsz,Ζάμοστς,Замасць,Замостя,Замосць,Замошч,Замошћ,Զամոշչ,זמושץ,ซามอชช์,ზამოსცი,ザモシチ,扎莫希奇,자모시치;P;PPLA2;PL;Poland;;75;0664;066401;;66034;;213;Europe/Warsaw;2019-09-05;Poland;50.72314,23.25196
755889;Wieliczka;Wieliczka;Velichka,Velicka,Velička,Vjelichka,Wieliczka,biellichika,fyalytshka,vuierichika,wei li qi ka,wyylyzqh,Величка,Вјеличка,וייליצקה,فياليتشكا,ヴィエリチカ,維利奇卡,비엘리치카;P;PPLA2;PL;Poland;;77;1219;121905;;18677;;261;Europe/Warsaw;2010-09-16;Poland;49.98738,20.06473
756004;Wesoła;Wesola;;P;PPL;PL;Poland;;78;1465;146501;146515_8;20000;;100;Europe/Warsaw;2018-01-16;Poland;52.25451,21.22407
756010;Wesoła;Wesola;;P;PPL;PL;Poland;;80;1802;180206;;2048;;297;Europe/Warsaw;2010-10-19;Poland;49.79977,22.10029
756091;Wąwolnica;Wawolnica;;P;PPLA3;PL;Poland;;75;0614;061410;;1041;;159;Europe/Warsaw;2010-10-12;Poland;51.29467,22.14681
756320;Ursus;Ursus;Ursus,Warszawa-Ursus,Урсус;P;PPL;PL;Poland;;78;1465;146501;146512_8;47285;;105;Europe/Warsaw;2018-01-16;Poland;52.19517,20.88419
757512;Szaflary;Szaflary;Szaflary;P;PPL;PL;Poland;;77;1211;121114;;2200;;638;Europe/Warsaw;2010-09-11;Poland;49.42655,20.02713
757848;Suchożebry;Suchozebry;Suchozebry,Suchożebry,Sukhozhebry,Сухожебры;P;PPLA3;PL;Poland;;78;1426;142610;;586;;148;Europe/Warsaw;2010-09-19;Poland;52.25948,22.25289
758242;Stawiguda;Stawiguda;Stabigotten,Staviguta,Stawiguda,Ставигута;P;PPL;PL;Poland;PL;85;2814;281411;;1464;;148;Europe/Warsaw;2010-09-09;Poland;53.6572,20.40041
758857;Słupia;Slupia;;P;PPLA3;PL;Poland;;84;2605;260506;;290;;276;Europe/Warsaw;2010-10-06;Poland;51.0137,20.1406
759022;Skrzydlna;Skrzydlna;;P;PPL;PL;Poland;;77;1207;120703;;1100;;421;Europe/Warsaw;2010-10-17;Poland;49.75343,20.18618
759234;Sietesz;Sietesz;;P;PPL;PL;Poland;;80;1814;181405;;1800;;261;Europe/Warsaw;2010-10-13;Poland;49.98622,22.34671
759503;Sejny;Sejny;Seinai,Sejny,Сейны;P;PPLA3;PL;Poland;;81;2009;200901;;5872;;136;Europe/Warsaw;2011-07-31;Poland;54.10802,23.34698
759678;Sadowne;Sadowne;Comuna de Sadowne,Gmina Sadovne,Gmina Sadowne,Sadovne,Sadovnes valscius,Sadovnės valsčius,Садовне,Ґміна Садовне;P;PPLA3;PL;Poland;;78;1433;143307;;1200;;97;Europe/Warsaw;2010-09-18;Poland;52.64124,21.84563
759778;Rzeczyca;Rzeczyca;;P;PPL;PL;Poland;;75;0601;060110;;1500;;148;Europe/Warsaw;2010-10-19;Poland;51.96225,22.74942
760853;Rachanie;Rachanie;Comuna de Rachanie,Gmina Rachanie,Gmina Rakhane,Rakhane,Рахане,Ґміна Рахане;P;PPLA3;PL;Poland;;75;0618;061807;;990;;226;Europe/Warsaw;2010-10-14;Poland;50.53842,23.54688
761131;Przeworsk;Przeworsk;Perevors'k,Prevorsk,Przeworsk,Psevorska,Pshevorsk,Převorsk,Pševorska,pu re wo si ke,Переворськ,Пшеворск,普熱沃斯克;P;PPLA2;PL;Poland;;80;1814;181401;;15805;;201;Europe/Warsaw;2010-09-27;Poland;50.05912,22.49408
763291;Olecko;Olecko;Alecka,Alėcka,Marggrabowa,Margrabowa,Olec'ko,Olecko,Oletzko,Treuburg,Uolecko,ao lai ci ke,Олецко,Олецько,奧萊茨科;P;PPLA3;PL;Poland;;85;2813;281304;;15923;;155;Europe/Warsaw;2011-07-31;Poland;54.03374,22.50704
763351;Okocim;Okocim;Okocim;P;PPL;PL;Poland;;77;1202;120202;;1900;;349;Europe/Warsaw;2010-10-29;Poland;49.9489,20.6016
763442;Ochota;Ochota;Okhota,Охота;P;PPL;PL;Poland;;78;1465;146501;146506_8;93192;;118;Europe/Warsaw;2018-01-16;Poland;52.22096,20.98526
763600;Nowogród;Nowogrod;Novogrod,Novogroda,Novogrud,Novogrudas,Nowogrod,Nowogród,nuo wo ge lu de,Новогрод,Новогруд,Новоґруд,諾沃格魯德;P;PPL;PL;Poland;;81;2007;200704;;2084;;126;Europe/Warsaw;2014-06-27;Poland;53.22698,21.8821
764168;Nagłowice;Naglowice;Naglowice,Nagłowice;P;PPLA3;PL;Poland;;84;2602;260204;;950;;245;Europe/Warsaw;2010-10-13;Poland;50.67835,20.10661
764194;Nadarzyn;Nadarzyn;Nadarzyn;P;PPLA3;PL;Poland;;78;1421;142105;;9881;;111;Europe/Warsaw;2011-07-31;Poland;52.09438,20.80776
765442;Maków;Makow;;P;PPLA3;PL;Poland;;74;1015;101506;;1600;;138;Europe/Warsaw;2010-10-16;Poland;51.94696,20.05211
765681;Lutowiska;Lutowiska;Liutoviska,Lutowiska,Lyutoviska;P;PPLA3;PL;Poland;PL;80;1801;180105;;750;;640;Europe/Warsaw;2010-09-25;Poland;49.25318,22.69252
766795;Łapanów;Lapanow;;P;PPLA3;PL;Poland;;77;1201;120105;;1000;;232;Europe/Warsaw;2010-10-30;Poland;49.86538,20.29149
766896;Łabunie;Labunie;;P;PPLA3;PL;Poland;;75;0620;062005;;1670;;225;Europe/Warsaw;2010-10-14;Poland;50.65517,23.3662
767474;Krośnica;Krosnica;;P;PPL;PL;Poland;;77;1211;121106;;1400;;581;Europe/Warsaw;2010-10-30;Poland;49.44787,20.33956
767673;Krasiczyn;Krasiczyn;;P;PPLA3;PL;Poland;;80;1813;181304;;440;;215;Europe/Warsaw;2010-09-25;Poland;49.77644,22.65252
767940;Koszyce;Koszyce;;P;PPL;PL;Poland;;77;1216;121609;;1763;;221;Europe/Warsaw;2010-09-10;Poland;49.97226,20.94166
768218;Końskie;Konskie;Comuna de Konskie,Comuna de Końskie,Gmina Kons'ke,Gmina Konskie,Gmina Końskie,Kon'ske,Konsk,Konskie,Końskie,Коньске,Ґміна Конське;P;PPLA2;PL;Poland;;84;2605;260503;;20756;;249;Europe/Warsaw;2010-10-05;Poland;51.19166,20.40607
769514;Karniewo;Karniewo;Karnevo,Karniewo,Карнево;P;PPLA3;PL;Poland;;78;1411;141103;;968;;111;Europe/Warsaw;2010-09-18;Poland;52.837,20.98886
770169;Jedlicze;Jedlicze;Edliche,Jedlice,Jedliche,Jedlicze,Jedliče,ye de li qie,Єдліче,Једличе,Едличе,Йедличе,耶德利切;P;PPLA3;PL;Poland;;80;1807;180704;;5629;;263;Europe/Warsaw;2010-09-25;Poland;49.71749,21.64886
770316;Jasionów;Jasionow;;P;PPL;PL;Poland;;80;1802;180204;;1300;;323;Europe/Warsaw;2010-11-28;Poland;49.65841,21.97678
770380;Jarosław;Jaroslaw;Jaroslau,Jaroslav,Jaroslava,Jaroslavas,Jaroslaw,Jarosław,Yaroslav,jarwswaw,ya luo si wa fu,yrwslb,Јарослав,Ярослав,ירוסלב,جاروسواو,雅罗斯瓦夫;P;PPL;PL;Poland;;80;1804;180401;;40134;;215;Europe/Warsaw;2010-09-12;Poland;50.01623,22.67776
770602;Jakubowice Murowane;Jakubowice Murowane;;P;PPLA3;PL;Poland;;75;0609;060914;;259;;170;Europe/Warsaw;2010-10-11;Poland;51.26992,22.63415
771374;Gromnik;Gromnik;;P;PPLA3;PL;Poland;;77;1216;121602;;3325;;239;Europe/Warsaw;2010-09-16;Poland;49.83843,20.96123
772455;Gać;Gac;;P;PPLA3;PL;Poland;;80;1814;181403;;1550;;207;Europe/Warsaw;2010-09-27;Poland;50.02693,22.35898
772561;Fałków;Falkow;;P;PPLA3;PL;Poland;;84;2605;260501;;1100;;229;Europe/Warsaw;2010-10-06;Poland;51.13606,20.1061
772698;Dzierzążnia;Dzierzaznia;Dzierzazna,Dzierzaznia,Dzierząźna,Dzierzążnia;P;PPLA3;PL;Poland;PL;78;1420;142005;;442;;109;Europe/Warsaw;2010-09-18;Poland;52.62811,20.23364
774128;Cieszanów;Cieszanow;Cesanova,Ceshanov,Ceshanuv,Cešanova,Cheshanov,Cieszanow,Cieszanów,Cishaniv,Tishaniv,Tseshenov,qie sha nu fu,Ћешанов,Цешанув,Цішанів,Чешанов,ציעשינאוו,切沙努夫;P;PPLA3;PL;Poland;;80;1809;180902;;1935;;217;Europe/Warsaw;2012-10-01;Poland;50.24564,23.13163
774186;Cielądz;Cieladz;;P;PPLA3;PL;Poland;;74;1013;101303;;1000;;148;Europe/Warsaw;2010-10-01;Poland;51.71576,20.34428
774207;Ciechanowiec;Ciechanowiec;Cechanoveco valscius,Cechanoveco valsčius,Cekhanovec,Comuna de Ciechanowiec,Gmina Cekhanovec',Gmina Ciechanowiec,Цехановец,Ґміна Цехановець;P;PPL;PL;Poland;;81;2013;201302;;4946;;116;Europe/Warsaw;2010-09-10;Poland;52.67828,22.49815
775086;Brzozów;Brzozow;Bereziv,Berezov,Breziv,Brozovia,Brzozow,Brzozów,Bz'ozuv,Bzhozov,Bzhozuv,Bzozova,Bžozova,Prozzow,brzwzww,bu ruo zu fu,bzwzwb,Березів,Бжозов,Бжозув,בזוזוב,ברעזשוב,برزوزوو,布若祖夫;P;PPLA2;PL;Poland;;80;1802;180201;;7836;;305;Europe/Warsaw;2012-10-01;Poland;49.69501,22.01926
775684;Boguty-Pianki;Boguty-Pianki;Boguty,Boguty-Pianki,Boguty-Pjanki,Богуты-Пянки;P;PPL;PL;Poland;;78;1416;141603;;1690;;118;Europe/Warsaw;2010-09-11;Poland;52.7168,22.41546
776454;Bałtów;Baltow;;P;PPLA3;PL;Poland;;84;2607;260702;;740;;154;Europe/Warsaw;2010-10-16;Poland;51.01845,21.54385
776458;Baligród;Baligrod;;P;PPLA3;PL;Poland;;80;1821;182101;;1468;;447;Europe/Warsaw;2010-09-25;Poland;49.3309,22.28566
3079897;Żychlin;Zychlin;Zhikhlin,Zihlina,Zychlin,ri he lin,zyklyn,Żychlin,Žihlina,Жихлин,Жихлін,זיכלין,日赫林;P;PPLA3;PL;Poland;;74;1002;100211;;9009;;100;Europe/Warsaw;2014-06-26;Poland;52.24404,19.62613
3080156;Zielonki;Zielonki;Zielonki;P;PPL;PL;Poland;;77;1206;120617;;2936;;231;Europe/Warsaw;2010-09-10;Poland;50.12091,19.92156
3080263;Żerniki Wrocławskie;Zerniki Wroclawskie;;P;PPL;PL;Poland;;72;0223;022308;;1427;;131;Europe/Warsaw;2010-10-19;Poland;51.03308,17.05662
3080494;Zbąszynek;Zbaszynek;Neu Bentschen,Zbaszynek,Zbonshinek,Zbonsineka,Zbonšineka,Zbąszynek,ci bang xi nei ke,Збоншинек,兹邦希内克;P;PPLA3;PL;Poland;PL;76;0808;080806;;5073;;77;Europe/Warsaw;2020-07-17;Poland;52.24315,15.81654
3081653;Wojcieszów;Wojcieszow;Kauffung,Vojceshov,Vojceshuv,Vojcesova,Vojcešova,Wojcieszow,Wojcieszów,wo yi qie shu fu,Войцешув,Војћешов,沃伊切舒夫;P;PPLA3;PL;Poland;PL;72;0226;022601;;3933;;342;Europe/Warsaw;2011-07-31;Poland;50.95194,15.92185
3083185;Trzcianka;Trzcianka;Kreisstadt Schonlanke,Kreisstadt Schönlanke,Schonlanke,Schönlanke,Trzcianka,Trzconka,Trzcónka,Tscjanka,Tshcanka,Tshchanka,Tshchjanka,Tshcjanka,Tšcjanka,ashchyanka,chchanka,qi qiang ka,Тшцянка,Тшчанка,Тшчянка,Тшћанка,اشچیانکا,چچانکا,奇強卡;P;PPLA3;PL;Poland;;86;3002;300207;;16914;;78;Europe/Warsaw;2011-07-31;Poland;53.04063,16.45629
3084051;Świerczów;Swierczow;Schwirz,Swierczow,Świerczów;P;PPLA3;PL;Poland;PL;79;1606;160604;;492;;156;Europe/Warsaw;2010-09-25;Poland;50.96016,17.7588
3084185;Sulmierzyce;Sulmierzyce;;P;PPL;PL;Poland;;74;1009;100908;;1400;;223;Europe/Warsaw;2010-09-06;Poland;51.18456,19.19595
3084195;Sułkowice;Sulkowice;;P;PPL;PL;Poland;;77;1218;121801;;4835;;417;Europe/Warsaw;2010-09-10;Poland;49.81932,19.35988
3084395;Strzelno;Strzelno;Strzelno;P;PPL;PL;Poland;;82;2211;221107;;1063;;18;Europe/Warsaw;2015-09-05;Poland;54.78564,18.32515
3085141;Sośnicowice;Sosnicowice;Kiefernstadtel,Kiefernstädtel,Kieferstadtel,Kieferstädtel,Sosnicowice,Sośnicowice;P;PPLA3;PL;Poland;PL;83;2405;240506;;1691;;244;Europe/Warsaw;2010-09-28;Poland;50.27214,18.52982
3085149;Sopotnia Wielka;Sopotnia Wielka;;P;PPL;PL;Poland;;83;2417;241704;;1667;;738;Europe/Warsaw;2010-09-06;Poland;49.56853,19.28289
3085151;Sopot;Sopot;Sopat,Sopot,Sopota,Sopotas,Sopoty,Sopòt,Zoppot,sopoteu,sopoto,suo bo te,swbwt,swpwt,Сопат,Сопот,سوبوت,سوپوت,ソポト,索波特,소포트;P;PPL;PL;Poland;;82;2264;226401;;37089;;20;Europe/Warsaw;2021-11-19;Poland;54.4418,18.56003
3085182;Szczerbice;Szczerbice;;P;PPL;PL;Poland;;83;2412;241202;;2142;;242;Europe/Warsaw;2010-09-07;Poland;50.09416,18.44896
3085663;Skulsk;Skulsk;Skul'sk,Skuls,Skulsk,Скульск;P;PPLA3;PL;Poland;PL;86;3010;301009;;1400;;88;Europe/Warsaw;2010-10-15;Poland;52.482,18.33112
3086541;Rychwał;Rychwal;Rihvala,Rikhval,Rychwal,Rychwał,Rykhval,lei he wa wu,Рихвал,Рыхвал,雷赫瓦烏;P;PPLA3;PL;Poland;;86;3010;301007;;2370;;105;Europe/Warsaw;2010-10-16;Poland;52.07149,18.1651
3087144;Roczyny;Roczyny;;P;PPL;PL;Poland;;77;1218;121801;;3728;;345;Europe/Warsaw;2010-10-17;Poland;49.8537,19.31568
3087339;Raszczyce;Raszczyce;;P;PPL;PL;Poland;;83;2412;241204;;1068;;218;Europe/Warsaw;2010-10-20;Poland;50.1219,18.29962
3087573;Racławice Śląskie;Raclawice Slaskie;Deutsch Rasselwitz,Raclawice,Raclawice Slaskie,Racławice,Racławice Śląskie;P;PPL;PL;Poland;PL;79;1610;161002;;1600;;205;Europe/Warsaw;2010-09-10;Poland;50.31204,17.77528
3088011;Przeciszów;Przeciszow;;P;PPL;PL;Poland;;77;1213;121308;;3996;;231;Europe/Warsaw;2010-09-09;Poland;50.00647,19.37576
3088931;Pisarzowice;Pisarzowice;;P;PPL;PL;Poland;;83;2402;240209;;4673;;295;Europe/Warsaw;2010-09-06;Poland;49.88363,19.14565
3090066;Opatówek;Opatowek;Opatowek,Opatówek;P;PPL;PL;Poland;;86;3007;300708;;3800;;120;Europe/Warsaw;2010-09-10;Poland;51.73989,18.21653
3090673;Nowa Wieś Wielka;Nowa Wies Wielka;;P;PPL;PL;Poland;;73;0403;040305;;2207;;71;Europe/Warsaw;2010-09-13;Poland;52.97159,18.09036
3091232;Mysłowice;Myslowice;Mislovice,Myslavicy,Myslovice,Myslovices,Myslovicės,Myslowice,Myslowicy,Mysłowice,mei si wo wei cai,miseuwobiche,muisuuovuitsue,Мисловице,Мисловіце,Мыславіцы,Мысловице,ムィスウォヴィツェ,梅斯沃維采,미스워비체;P;PPL;PL;Poland;;83;2470;247001;;74586;336;255;Europe/Warsaw;2021-11-19;Poland;50.20745,19.16668
3088271;Cynków;Cynkow;Poreba,Poreba-Cynkow,Poręba,Poręba-Cynków;P;PPL;PL;Poland;PL;83;2409;240902;;1198;;362;Europe/Warsaw;2010-09-07;Poland;50.56203,19.11956
3089591;Ożarów;Ozarow;;P;PPL;PL;Poland;;74;1017;101704;;1013;;239;Europe/Warsaw;2010-09-26;Poland;51.14489,18.5111
3090067;Opatów;Opatow;;P;PPL;PL;Poland;;86;3008;300804;;1200;;167;Europe/Warsaw;2010-09-27;Poland;51.21463,18.14615
3090558;Nowogard;Nowogard;Naugard,Navogard,Novogard,Novogarda,Nowogard,Nowògard,nuo wo jia de,Навогард,Новогард,諾沃加德;P;PPLA3;PL;Poland;;87;3204;320404;;16703;;52;Europe/Warsaw;2019-09-05;Poland;53.67437,15.1163
3090590;Nowe Warpno;Nowe Warpno;Neuwarp,Nove Varpno,Nove-Varpno,Nowo Worpino,Nowô Wôrpinô,xin wa er pu nuo,Нове Варпно,Нове-Варпно,新瓦爾普諾;P;PPLA3;PL;Poland;PL;87;3211;321103;;1200;;2;Europe/Warsaw;2010-09-21;Poland;53.72256,14.28961
3090613;Nowe Miasto Lubawskie;Nowe Miasto Lubawskie;Nove Mjasto Ljubavske,Nove Mjasto Lubavske,Nove Mjasto Lubavskje,Nove-Mjasto,Nove-Mjasto-Ljubavs'ke,Nove-Mjasto-Ljubavske,Nowe Miasto Lubawskie,Nowe-Miasto,lu ba wa xin cheng,Нове Място Любавске,Нове Мјасто Лубавскје,Нове-Място,Нове-Място-Любавске,Нове-Място-Любавське,נובה מיאסטו,盧巴瓦新城;P;PPL;PL;Poland;;85;2812;281201;;10997;;84;Europe/Warsaw;2010-09-09;Poland;53.42079,19.59515
3091323;Mstów;Mstow;;P;PPL;PL;Poland;;83;2404;240410;;1704;;237;Europe/Warsaw;2010-09-06;Poland;50.82969,19.28547
3091817;Mikstat;Mikstat;Mikstat,Mikstata,mi ke si ta te,Микстат,Мікстат,米克斯塔特;P;PPLA3;PL;Poland;;86;3018;301806;;1832;;197;Europe/Warsaw;2019-09-05;Poland;51.53236,17.97378
3091961;Międzyzdroje;Miedzyzdroje;Mendzizdroe,Mendzizdroje,Mendzyzdroe,Meņdzizdroje,Misdroy,Mizezdroje,Mizëzdroje,Mjendzizdroje,Mysdroje,mian ji zi de luo ye,Мендзыздрое,Мєндзиздроє,Мјендзиздроје,緬濟茲德羅耶;P;PPLA3;PL;Poland;PL;87;3207;320704;;5502;;6;Europe/Warsaw;2019-08-30;Poland;53.92921,14.45097
3091983;Międzychód;Miedzychod;Birnbaum,Mendzihoda,Mendzikhod,Mendzikhud,Mendzykhud,Miedzychod,Międzychód,Mjendzikhod,mian ji hu de,myendzuifuto,Мендзиход,Мендзихуд,Мендзыхуд,Мјендзиход,ミェンヅィフト,緬濟胡德;P;PPLA2;PL;Poland;;86;3014;301403;;10994;;37;Europe/Warsaw;2010-10-16;Poland;52.59882,15.89696
3092024;Miechów Charsznica;Miechow Charsznica;Miechow-Charsznica,Miechów-Charsznica;P;PPL;PL;Poland;;77;1208;120801;;1942;;316;Europe/Warsaw;2017-09-30;Poland;50.39599,19.95031
3092082;Miasteczko Śląskie;Miasteczko Slaskie;Miasteczko,Miasteczko Slaskie,Miasteczko Śląskie,Mjastechko Shl'onske,Mjastechko Slonskje,Mjastechko-Shl'ons'ke,Mjastechko-Sljonske,Mjastecko Slonske,Mjastečko Slonske,Мястечко Шльонске,Мястечко-Слёнске,Мястечко-Шльонське,Мјастечко Слонскје;P;PPLX;PL;Poland;PL;83;2413;241302;;7327;;301;Europe/Warsaw;2015-09-05;Poland;50.50262,18.93949
3092199;Maszewo;Maszewo;Maszewo,Messow;P;PPLA3;PL;Poland;PL;76;0802;080207;;460;;61;Europe/Warsaw;2010-10-11;Poland;52.06896,14.90553
3092280;Marianowo;Marianowo;;P;PPLA3;PL;Poland;;87;3214;321408;;910;;67;Europe/Warsaw;2010-09-22;Poland;53.38287,15.26645
3092757;Ludwikowice Kłodzkie;Ludwikowice Klodzkie;Ludwigsdorf,Ludwikow,Ludwikowice Klodzkie,Ludwikowice Kłodzkie,Ludwikowo;P;PPL;PL;Poland;PL;72;0208;020811;;2540;;484;Europe/Warsaw;2018-11-15;Poland;50.62464,16.46052
3092988;Lubichowo;Lubichowo;;P;PPL;PL;Poland;;82;2213;221306;;2276;;103;Europe/Warsaw;2010-09-13;Poland;53.85136,18.39901
3093081;Łosiów;Losiow;;P;PPL;PL;Poland;;79;1601;160104;;1600;;161;Europe/Warsaw;2010-10-21;Poland;50.79096,17.56594
3093133;Łódź;Lodz;LCJ,Litzmannstadt,Lo-tsu,Lodz,Lodz',Lodz' osh,Lodza,Lodze,Lodzia,Lodzo,Lodzė,Lodž,Log,Loj,Lotz,Luc,Ludz,Luz,Lò-tsṳ,lodzi,luo ci,luo zi,lwdz,uchi,utchi,vutsa,wuch,wwch,wwdj,Łódź,Łůdź,Λοτζ,Лодз,Лодзь,Лодзь ош,Лођ,Лоѓ,Луӟ,Լոձ,לאדזש,לודז,لودز,وودج,ووچ,वूत्श,วูช,ლოძი,ウッチ,罗兹,羅茲,우치;P;PPLA;PL;Poland;;74;1061;106101;;768755;;214;Europe/Warsaw;2020-12-19;Poland;51.77058,19.47395
3093906;Łasin;Lasin;Lasin,Lasina,Lazin,Loseno,wa xin,Łasin,Łazin,Łôsëno,Ласин,Ласін,瓦辛;P;PPLA3;PL;Poland;PL;73;0406;040603;;3285;;92;Europe/Warsaw;2014-06-26;Poland;53.51794,19.08832
3093969;Łąka Prudnicka;Laka Prudnicka;;P;PPL;PL;Poland;;79;1610;161004;;1270;;280;Europe/Warsaw;2010-10-16;Poland;50.31061,17.52809
3096765;Kamień Pomorski;Kamien Pomorski;Cammin,Cammin in Pommern,Kamen Pomorski,Kamen'-Pomorskij,Kamena Pomorska,Kameņa Pomorska,Kamien,Kamin'-Pomors'kij,Kamiéń,Kamjen Pomorski,Kammin,bo mo rui de qu ka mian,kamienpomoleuseuki,Камен Поморски,Камень-Поморский,Камінь-Поморський,Камјењ Поморски,波莫瑞地區卡緬,카미엔포모르스키;P;PPLA2;PL;Poland;;87;3207;320703;;9036;;9;Europe/Warsaw;2010-09-20;Poland;53.96849,14.77262
3094170;Kutno;Kutno;Kutnas,Kutno,ku te na,qwtnw,Кутно,קוטנו,库特娜;P;PPLA2;PL;Poland;;74;1002;100201;;48323;;112;Europe/Warsaw;2010-10-15;Poland;52.23064,19.36409
3095396;Komorniki;Komorniki;;P;PPLA3;PL;Poland;;86;3021;302107;;5144;;79;Europe/Warsaw;2011-07-31;Poland;52.3387,16.81063
3095421;Kolonowskie;Kolonowskie;Colonnowska,Kol'onovs'ke,Kol'onovske,Koljonovske,Kolonovske,Kolonovskje,Kolonowskie,ke luo nuo fu si kai,Колоновскје,Кольоновске,Кольоновське,Колёновске,科洛諾夫斯凱;P;PPLA3;PL;Poland;;79;1611;161103;;3382;;199;Europe/Warsaw;2010-09-24;Poland;50.65338,18.38493
3095964;Kobiernice;Kobiernice;;P;PPL;PL;Poland;;83;2402;240208;;3455;;288;Europe/Warsaw;2010-09-06;Poland;49.85497,19.21646
3097272;Jejkowice;Jejkowice;;P;PPLA3;PL;Poland;;83;2412;241203;;3753;;252;Europe/Warsaw;2010-09-20;Poland;50.10814,18.46767
3098854;Gorenice;Gorenice;;P;PPL;PL;Poland;;77;1212;121205;;1350;;442;Europe/Warsaw;2010-10-17;Poland;50.208,19.62038
